"BLE Beacon","A7C9A8FC-6DB8-F137-6F9E-8110F17ECA27","50528","45481","2018/07/23 09:29:10.190 PM","1532348950190","69.0","80.0","84","1EFF06000109200215A7C9A8FC6DB8F1376F9E8110F17ECA27C560B1A954"
"BLE Beacon","00050001-0000-1000-8000-00805F9B0131","1","33644","2018/07/23 09:29:10.590 PM","1532348950590","27.0","57.0","-61","0201041AFF4C0002150005000100001000800000805F9B01310001836CC3"
"BLE Beacon","00050001-0000-1000-8000-00805F9B0131","6","34412","2018/07/23 09:29:11.206 PM","1532348951206","27.0","59.0","-61","0201041AFF4C0002150005000100001000800000805F9B01310006866CC3"
"BLE Beacon","A7C9A8FC-6DB8-F137-6F9E-8110F17ECA27","50528","45481","2018/07/23 09:29:13.226 PM","1532348953226","69.0","80.0","84","1EFF06000109200215A7C9A8FC6DB8F1376F9E8110F17ECA27C560B1A954"
"BLE Beacon","00050001-0000-1000-8000-00805F9B0131","2","33900","2018/07/23 09:29:13.666 PM","1532348953666","27.0","58.0","-61","0201041AFF4C0002150005000100001000800000805F9B01310002846CC3"
"BLE Beacon","00050001-0000-1000-8000-00805F9B0131","1","33644","2018/07/23 09:29:13.939 PM","1532348953939","27.0","57.0","-61","0201041AFF4C0002150005000100001000800000805F9B01310001836CC3"
"BLE Beacon","00050001-0000-1000-8000-00805F9B0131","6","34412","2018/07/23 09:29:14.195 PM","1532348954195","27.0","59.0","-61","0201041AFF4C0002150005000100001000800000805F9B01310006866CC3"
"BLE Beacon","A7C9A8FC-6DB8-F137-6F9E-8110F17ECA27","50528","45481","2018/07/23 09:29:14.713 PM","1532348954713","69.0","80.0","84","1EFF06000109200215A7C9A8FC6DB8F1376F9E8110F17ECA27C560B1A954"
"BLE Beacon","A7C9A8FC-6DB8-F137-6F9E-8110F17ECA27","50528","45481","2018/07/23 09:29:14.810 PM","1532348954810","69.0","80.0","84","1EFF06000109200215A7C9A8FC6DB8F1376F9E8110F17ECA27C560B1A954"
"BLE Beacon","00050001-0000-1000-8000-00805F9B0131","2","33900","2018/07/23 09:29:16.969 PM","1532348956969","27.0","58.0","-61","0201041AFF4C0002150005000100001000800000805F9B01310002846CC3"
"BLE Beacon","00050001-0000-1000-8000-00805F9B0131","6","34412","2018/07/23 09:29:17.187 PM","1532348957187","27.0","59.0","-61","0201041AFF4C0002150005000100001000800000805F9B01310006866CC3"
